width_substrate_mm,width_imp_line_mm,length_imp_line_mm,substrate_height_mm,patch_height_mm,width_slot_mm,length_slot_mm,patch_width_mm,substrate_length_mm,patch_length_mm,frequency_GHz,S11_dB
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1940000057220,-0.72000986038087
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1949999332428,-0.72828674549501
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1960000991821,-0.73671895176894
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1970000267029,-0.74530398440405
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1979999542236,-0.75404371972429
41,3,3,1.6,0.035,1,9,42,41,29.3,2.1989998817444,-0.76293761291185
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2000000476837,-0.77198572552490
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2009999752045,-0.78118670301711
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2019999027252,-0.79054159579558
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2030000686646,-0.80004976094195
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2039999961853,-0.80971026647504
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2049999237061,-0.81952236047714
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2060000896454,-0.82948620849897
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2070000171661,-0.83960056241611
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2079999446869,-0.84986597853320
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2090001106262,-0.86028069453082
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2100000381470,-0.87084423973563
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2109999656677,-0.88155618539968
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2119998931885,-0.89241564381408
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2130000591278,-0.90342091831821
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2139999866486,-0.91457299534023
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2149999141693,-0.92587129437471
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2160000801086,-0.93731372702526
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2170000076294,-0.94890143156946
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2179999351501,-0.96063265485853
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2190001010895,-0.97250724834844
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2200000286102,-0.98452574384609
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2209999561310,-0.99668669977859
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2219998836517,-1.0089910994203
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2230000495911,-1.0214391856796
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2239999771118,-1.0340293393284
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2249999046326,-1.0467633133065
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2260000705719,-1.0596408076274
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2269999980927,-1.0726630651863
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2279999256134,-1.0858298762271
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2290000915527,-1.0991434533284
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2300000190735,-1.1126035332491
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2309999465942,-1.1262127654878
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2320001125336,-1.1399719871391
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2330000400543,-1.1538826573811
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2339999675751,-1.1679473567442
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2349998950958,-1.1821674873010
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2360000610352,-1.1965480534480
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2369999885559,-1.2110882649644
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2379999160767,-1.2257935701406
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2390000820160,-1.2406652705565
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2400000095367,-1.2557104385079
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2409999370575,-1.2709291386857
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2420001029968,-1.2863267703806
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2430000305176,-1.3019095397853
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2439999580383,-1.3176797496855
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2449998855591,-1.3336443112564
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2460000514984,-1.3498085345073
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2469999790192,-1.3661779094466
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2479999065399,-1.3827583282826
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2490000724792,-1.3995564226806
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2500000000000,-1.4165786156183
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2509999275208,-1.4338334873924
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2520000934601,-1.4513281197594
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2530000209808,-1.4690694518490
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2539999485016,-1.4870669479592
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2550001144409,-1.5053285996546
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2560000419617,-1.5238636534775
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2569999694824,-1.5426814852458
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2579998970032,-1.5617920596035
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2590000629425,-1.5812065827617
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2599999904633,-1.6009324789012
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2609999179840,-1.6209842993274
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2620000839233,-1.6413711777707
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2630000114441,-1.6621053423634
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2639999389648,-1.6831984480130
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2650001049042,-1.7046639521177
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2660000324249,-1.7265143471652
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2669999599457,-1.7487616929468
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2679998874664,-1.7714203315821
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2690000534058,-1.7945043831631
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2699999809265,-1.8180278751505
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2709999084473,-1.8420050554136
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2720000743866,-1.8664514234120
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2730000019073,-1.8913821703994
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2739999294281,-1.9168127566389
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2750000953674,-1.9427595437772
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2760000228882,-1.9692396691813
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2769999504089,-1.9962681127022
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2780001163483,-2.0238630682296
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2790000438690,-2.0520420812778
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2799999713898,-2.0808222299000
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2809998989105,-2.1102228923760
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2820000648499,-2.1402606308091
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2829999923706,-2.1709555108251
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2839999198914,-2.2023268648631
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2850000858307,-2.2343933390062
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2860000133514,-2.2671754786522
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2869999408722,-2.3006924448374
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2880001068115,-2.3349657656766
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2890000343323,-2.3700155153098
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2899999618530,-2.4058629606932
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2909998893738,-2.4425298618618
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2920000553131,-2.4800377433236
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2929999828339,-2.5184081585507
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2939999103546,-2.5576649583777
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2950000762939,-2.5978296215776
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2960000038147,-2.6389262573076
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2969999313354,-2.6809783232457
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2980000972748,-2.7240086006338
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2990000247955,-2.7680420277124
41,3,3,1.6,0.035,1,9,42,41,29.3,2.2999999523163,-2.8131029173856
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3010001182556,-2.8592177892168
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3020000457764,-2.9064094923571
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3029999732971,-2.9547046275407
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3039999008179,-3.0041308525132
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3050000667572,-3.0547133187155
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3059999942780,-3.1064783182014
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3069999217987,-3.1594539561873
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3080000877380,-3.2136694266073
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3090000152588,-3.2691502684417
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3099999427795,-3.3259270165887
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3110001087189,-3.3840275396145
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3120000362396,-3.4434831401495
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3129999637604,-3.5043232381755
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3139998912811,-3.5665781550174
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3150000572205,-3.6302781580108
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3159999847412,-3.6954578076704
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3169999122620,-3.7621476678693
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3180000782013,-3.8303802166635
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3190000057220,-3.9001896109257
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3199999332428,-3.9716098873074
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3210000991821,-4.0446766430104
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3220000267029,-4.1194236566614
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3229999542236,-4.1958875838402
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3239998817444,-4.2741071824287
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3250000476837,-4.3541167995004
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3259999752045,-4.4359563220200
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3269999027252,-4.5196654003257
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3280000686646,-4.6052835464036
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3289999961853,-4.6928499821856
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3299999237061,-4.7824073186547
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3310000896454,-4.8739970229247
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3320000171661,-4.9676631772485
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3329999446869,-5.0634506910394
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3340001106262,-5.1614005387328
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3350000381470,-5.2615619045332
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3359999656677,-5.3639801059251
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3369998931885,-5.4687021425269
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3380000591278,-5.5757776748544
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3389999866486,-5.6852541877973
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3399999141693,-5.7971828084690
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3410000801086,-5.9116122460926
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3420000076294,-6.0285951987287
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3429999351501,-6.1481834811741
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3440001010895,-6.2704296090656
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3450000286102,-6.3953869406815
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3459999561310,-6.5231083280775
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3469998836517,-6.6536475259628
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3480000495911,-6.7870591040129
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3489999771118,-6.9233941357516
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3499999046326,-7.0627066983214
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3510000705719,-7.2050495912737
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3519999980927,-7.3504726941981
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3529999256134,-7.4990265560721
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3540000915527,-7.6507565070762
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3550000190735,-7.8057085491961
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3559999465942,-7.9639231640814
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3570001125336,-8.1254374778905
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3580000400543,-8.2902829009837
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3589999675751,-8.4584839038576
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3599998950958,-8.6300600405976
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3610000610352,-8.8050167002239
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3619999885559,-8.9833529296076
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3629999160767,-9.1650530884951
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3640000820160,-9.3500848419846
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3650000095367,-9.5383986156261
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3659999370575,-9.7299226889098
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3670001029968,-9.9245611237449
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3680000305176,-10.122188639944
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3689999580383,-10.322645819127
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3699998855591,-10.525735444336
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3710000514984,-10.731211979684
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3719999790192,-10.938780042902
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3729999065399,-11.148083596688
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3740000724792,-11.358705076211
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3750000000000,-11.570146180191
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3759999275208,-11.781825923927
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3770000934601,-11.993072793769
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3780000209808,-12.203110606197
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3789999485016,-12.411057827959
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3800001144409,-12.615914996162
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3810000419617,-12.816563855967
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3819999694824,-13.011766717867
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3829998970032,-13.200169768580
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3840000629425,-13.380308891645
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3849999904633,-13.550631028209
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3859999179840,-13.709514157262
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3870000839233,-13.855302406212
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3880000114441,-13.986343212114
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3889999389648,-14.101039081189
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3900001049042,-14.197897053113
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3910000324249,-14.275591354480
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3919999599457,-14.333015042234
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3929998874664,-14.369330798130
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3940000534058,-14.384010252690
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3949999809265,-14.376863617625
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3959999084473,-14.348046100846
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3970000743866,-14.298049728830
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3980000019073,-14.227681327576
41,3,3,1.6,0.035,1,9,42,41,29.3,2.3989999294281,-14.138023380394
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4000000953674,-14.030381482791
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4010000228882,-13.906232131549
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4019999504089,-13.767165064695
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4030001163483,-13.614829868449
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4040000438690,-13.450883758444
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4049999713898,-13.276954483849
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4059998989105,-13.094604487081
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4070000648499,-12.905305783630
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4079999923706,-12.710425568131
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4089999198914,-12.511213784891
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4100000858307,-12.308801783893
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4110000133514,-12.104199990181
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4119999408722,-11.898303441171
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4130001068115,-11.691897139485
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4140000343323,-11.485664908946
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4149999618530,-11.280193963583
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4159998893738,-11.075992288068
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4170000553131,-10.873486968286
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4179999828339,-10.673037610348
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4189999103546,-10.474948458650
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4200000762939,-10.279465329361
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4210000038147,-10.086793299334
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4219999313354,-9.8970925542494
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4230000972748,-9.7104951821196
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4240000247955,-9.5270957667700
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4249999523163,-9.3469728939279
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4260001182556,-9.1701730885006
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4270000457764,-8.9967321110950
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4279999732971,-8.8266654187442
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4289999008179,-8.6599785361521
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4300000667572,-8.4966629363924
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4309999942780,-8.3367007866898
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4319999217987,-8.1800679674546
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4330000877380,-8.0267326543921
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4340000152588,-7.8766588729239
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4349999427795,-7.7298039323652
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4360001087189,-7.5861246283496
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4370000362396,-7.4455718482777
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4379999637604,-7.3080974287939
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4389998912811,-7.1736476901123
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4400000572205,-7.0421712024601
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4409999847412,-6.9136149787265
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4419999122620,-6.7879239132581
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4430000782013,-6.6650437440921
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4440000057220,-6.5449200851366
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4449999332428,-6.4274984403341
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4460000991821,-6.3127248806161
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4470000267029,-6.2005457521758
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4479999542236,-6.0909078746420
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4489998817444,-5.9837581578113
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4500000476837,-5.8790466912177
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4509999752045,-5.7767208931672
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4519999027252,-5.6767296029680
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4530000686646,-5.5790246829063
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4539999961853,-5.4835568138714
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4549999237061,-5.3902790477489
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4560000896454,-5.2991414295870
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4570000171661,-5.2101006954659
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4579999446869,-5.1231107026118
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4590001106262,-5.0381251744286
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4600000381470,-4.9551007248924
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4609999656677,-4.8739967752756
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4619998931885,-4.7947670342380
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4630000591278,-4.7173739920805
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4639999866486,-4.6417727745268
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4649999141693,-4.5679255896725
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4660000801086,-4.4957932671723
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4670000076294,-4.4253360006329
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4679999351501,-4.3565179984338
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4690001010895,-4.2892985265592
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4700000286102,-4.2236431887781
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4709999561310,-4.1595149291827
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4719998836517,-4.0968784186787
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4730000495911,-4.0356990697555
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4739999771118,-3.9759419211614
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4749999046326,-3.9175740402727
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4760000705719,-3.8605611078855
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4769999980927,-3.8048707348428
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4779999256134,-3.7504709584527
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4790000915527,-3.6973289064855
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4800000190735,-3.6454156021280
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4809999465942,-3.5946974550490
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4820001125336,-3.5451456356687
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4830000400543,-3.4967304855391
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4839999675751,-3.4494218478538
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4849998950958,-3.4031907649921
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4860000610352,-3.3580088268734
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4869999885559,-3.3138494380763
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4879999160767,-3.2706822613897
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4890000820160,-3.2284806383256
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4900000095367,-3.1872183734152
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4909999370575,-3.1468698475479
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4920001029968,-3.1074075382612
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4930000305176,-3.0688055306616
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4939999580383,-3.0310403544717
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4949998855591,-2.9940856102164
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4960000514984,-2.9579180972310
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4969999790192,-2.9225126869207
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4979999065399,-2.8878466086830
41,3,3,1.6,0.035,1,9,42,41,29.3,2.4990000724792,-2.8538955941463
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5000000000000,-2.8206386548718
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5009999275208,-2.7880522828801
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5020000934601,-2.7561149499111
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5030000209808,-2.7248053191185
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5039999485016,-2.6941023949214
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5050001144409,-2.6639851181069
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5060000419617,-2.6344335945012
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5069999694824,-2.6054287905344
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5079998970032,-2.5769510550129
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5090000629425,-2.5489809425772
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5099999904633,-2.5215017368068
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5109999179840,-2.4944948893331
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5120000839233,-2.4679418767790
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5130000114441,-2.4418275236171
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5139999389648,-2.4161354792277
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5150001049042,-2.3908481998420
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5160000324249,-2.3659526193678
41,3,3,1.6,0.035,1,9,42,41,29.3,2.5169999599457,-2.3414320094931
